Date,Month,Month_Label,Year,Department,Region,Product_Category,Revenue_Actual,Revenue_Budget,Revenue_Variance,Cost_Actual,Cost_Budget,Cost_Variance,Profit_Actual,Profit_Budget,Profit_Variance,Headcount,Currency
2023-02-01,2023-02,Feb 2023,2023,Operations,Europe,Support Services,331915.11,341649.68,-9734.57,251173.98,234134.75,17039.23,80741.13,107514.93,-26773.8,7,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Europe,Training,528622.25,481127.47,47494.78,326569.46,322168.81,4400.65,202052.79,158958.66,43094.13,19,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Asia Pacific,Software,295824.68,284619.74,11204.94,204036.17,193644.68,10391.49,91788.51,90975.06,813.45,6,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Asia Pacific,Hardware,310071.07,283235.88,26835.19,211115.64,208276.92,2838.72,98955.43,74958.96,23996.47,6,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Asia Pacific,Consulting,214224.45,225087.21,-10862.76,170237.99,149772.01,20465.98,43986.46,75315.2,-31328.74,4,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Asia Pacific,Support Services,374234.65,386223.5,-11988.85,314037.99,277118.99,36919.0,60196.66,109104.51,-48907.85,20,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Asia Pacific,Training,268565.16,260452.26,8112.9,207462.27,185752.54,21709.73,61102.89,74699.72,-13596.83,6,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Middle East,Software,141270.71,133059.62,8211.09,78808.61,82507.03,-3698.42,62462.1,50552.59,11909.51,11,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Middle East,Hardware,93431.63,88494.59,4937.04,49091.27,53895.45,-4804.18,44340.36,34599.14,9741.22,9,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Middle East,Consulting,94728.4,96370.78,-1642.38,63327.59,66544.17,-3216.58,31400.81,29826.61,1574.2,19,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Middle East,Support Services,387523.17,396408.46,-8885.29,250549.14,253563.35,-3014.21,136974.03,142845.11,-5871.08,14,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Middle East,Training,244828.27,225643.43,19184.84,129901.26,143640.82,-13739.56,114927.01,82002.61,32924.4,17,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Africa,Software,128584.66,123965.92,4618.74,83994.58,75144.14,8850.44,44590.08,48821.78,-4231.7,9,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Africa,Hardware,419487.59,415338.28,4149.31,326627.05,298860.52,27766.53,92860.54,116477.76,-23617.22,14,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Africa,Consulting,235371.91,222861.61,12510.3,158944.24,149456.47,9487.77,76427.67,73405.14,3022.53,23,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Africa,Support Services,288440.45,281641.32,6799.13,181975.3,188820.52,-6845.22,106465.15,92820.8,13644.35,22,USD
2023-02-01,2023-02,Feb 2023,2023,Operations,Africa,Training,113893.3,117875.95,-3982.65,99289.8,87248.98,12040.82,14603.5,30626.97,-16023.47,25,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,North America,Software,471698.64,468902.44,2796.2,371887.16,345560.95,26326.21,99811.48,123341.49,-23530.01,8,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,North America,Hardware,237658.81,236521.72,1137.09,148924.22,153943.38,-5019.16,88734.59,82578.34,6156.25,13,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,North America,Consulting,504592.34,465448.39,39143.95,332952.63,344555.02,-11602.39,171639.71,120893.37,50746.34,8,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,North America,Support Services,328152.75,333279.6,-5126.85,242946.25,215401.06,27545.19,85206.5,117878.54,-32672.04,20,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,North America,Training,118764.32,113083.25,5681.07,63573.52,69072.29,-5498.77,55190.8,44010.96,11179.84,9,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Europe,Software,127865.47,126811.1,1054.37,78509.24,82189.93,-3680.69,49356.23,44621.17,4735.06,10,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Europe,Hardware,99472.43,102558.75,-3086.32,68051.38,65399.34,2652.04,31421.05,37159.41,-5738.36,8,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Europe,Consulting,412450.02,433662.38,-21212.36,267611.35,282389.65,-14778.3,144838.67,151272.73,-6434.06,11,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Europe,Support Services,308945.07,289004.56,19940.51,194764.39,180749.34,14015.05,114180.68,108255.22,5925.46,24,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Europe,Training,85967.57,89617.72,-3650.15,62170.15,54213.45,7956.7,23797.42,35404.27,-11606.85,18,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Asia Pacific,Software,136734.65,140886.06,-4151.41,102669.06,98287.61,4381.45,34065.59,42598.45,-8532.86,10,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Asia Pacific,Hardware,209308.4,212308.31,-2999.91,136363.71,135295.03,1068.68,72944.69,77013.28,-4068.59,6,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Asia Pacific,Consulting,410490.3,426444.73,-15954.43,262582.21,291676.51,-29094.3,147908.09,134768.22,13139.87,21,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Asia Pacific,Support Services,367131.07,368048.19,-917.12,226304.61,242054.31,-15749.7,140826.46,125993.88,14832.58,22,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Asia Pacific,Training,467097.64,432017.01,35080.63,310612.2,274288.69,36323.51,156485.44,157728.32,-1242.88,19,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Middle East,Software,273899.24,270531.2,3368.04,187336.63,197373.59,-10036.96,86562.61,73157.61,13405.0,10,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Middle East,Hardware,449711.76,453243.69,-3531.93,262045.59,274490.35,-12444.76,187666.17,178753.34,8912.83,13,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Middle East,Consulting,521124.44,488065.0,33059.44,319693.54,307863.48,11830.06,201430.9,180201.52,21229.38,25,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Middle East,Support Services,91650.41,95999.53,-4349.12,67427.94,60449.46,6978.48,24222.47,35550.07,-11327.6,16,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Middle East,Training,83017.59,86201.73,-3184.14,47869.01,51924.15,-4055.14,35148.58,34277.58,871.0,5,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Africa,Software,103785.81,108921.54,-5135.73,76811.15,79408.79,-2597.64,26974.66,29512.75,-2538.09,14,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Africa,Hardware,397556.33,407282.85,-9726.52,244265.43,267915.18,-23649.75,153290.9,139367.67,13923.23,8,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Africa,Consulting,284497.94,277049.02,7448.92,165019.39,179554.56,-14535.17,119478.55,97494.46,21984.09,8,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Africa,Support Services,387442.01,369377.57,18064.44,217333.86,238650.75,-21316.89,170108.15,130726.82,39381.33,9,USD
2023-02-01,2023-02,Feb 2023,2023,Marketing,Africa,Training,346414.65,362100.61,-15685.96,268770.28,247212.86,21557.42,77644.37,114887.75,-37243.38,10,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,North America,Software,325877.54,337135.35,-11257.81,246772.89,245769.94,1002.95,79104.65,91365.41,-12260.76,9,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,North America,Hardware,128632.11,131995.94,-3363.83,104425.11,95103.18,9321.93,24207.0,36892.76,-12685.76,8,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,North America,Consulting,160731.52,164736.61,-4005.09,100551.39,109371.79,-8820.4,60180.13,55364.82,4815.31,11,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,North America,Support Services,112185.61,113741.61,-1556.0,90043.06,82459.32,7583.74,22142.55,31282.29,-9139.74,20,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,North America,Training,91306.87,87579.94,3726.93,62285.18,61459.22,825.96,29021.69,26120.72,2900.97,11,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Europe,Software,430107.66,392514.67,37592.99,248101.71,266067.29,-17965.58,182005.95,126447.38,55558.57,17,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Europe,Hardware,333187.01,305655.35,27531.66,236971.83,217870.13,19101.7,96215.18,87785.22,8429.96,19,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Europe,Consulting,324016.24,335313.93,-11297.69,232337.8,207986.1,24351.7,91678.44,127327.83,-35649.39,23,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Europe,Support Services,113633.74,109227.3,4406.44,82577.27,80014.18,2563.09,31056.47,29213.12,1843.35,19,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Europe,Training,346820.95,325938.48,20882.47,189675.29,209794.5,-20119.21,157145.66,116143.98,41001.68,15,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Asia Pacific,Software,158692.34,158030.56,661.78,106168.83,116277.69,-10108.86,52523.51,41752.87,10770.64,22,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Asia Pacific,Hardware,167369.45,163069.58,4299.87,97056.69,104007.32,-6950.63,70312.76,59062.26,11250.5,7,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Asia Pacific,Consulting,352368.98,344665.45,7703.53,239934.96,236204.88,3730.08,112434.02,108460.57,3973.45,8,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Asia Pacific,Support Services,235653.48,224216.03,11437.45,137272.31,141583.7,-4311.39,98381.17,82632.33,15748.84,10,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Asia Pacific,Training,349807.98,336690.49,13117.49,243887.43,238961.88,4925.55,105920.55,97728.61,8191.94,21,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Middle East,Software,131472.31,132568.23,-1095.92,96168.38,84654.08,11514.3,35303.93,47914.15,-12610.22,8,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Middle East,Hardware,177705.92,170319.82,7386.1,125085.66,121390.16,3695.5,52620.26,48929.66,3690.6,11,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Middle East,Consulting,87802.74,87393.4,409.34,62208.88,62539.01,-330.13,25593.86,24854.39,739.47,7,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Middle East,Support Services,338034.55,341164.62,-3130.07,208742.42,209311.35,-568.93,129292.13,131853.27,-2561.14,19,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Middle East,Training,453082.95,435298.5,17784.45,281043.87,296248.92,-15205.05,172039.08,139049.58,32989.5,3,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Africa,Software,399197.25,413485.77,-14288.52,285114.58,254580.79,30533.79,114082.67,158904.98,-44822.31,12,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Africa,Hardware,392112.29,359263.24,32849.05,247973.97,237056.98,10916.99,144138.32,122206.26,21932.06,19,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Africa,Consulting,430451.66,391611.52,38840.14,274665.86,270939.51,3726.35,155785.8,120672.01,35113.79,21,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Africa,Support Services,326139.33,330556.18,-4416.85,229920.86,214390.45,15530.41,96218.47,116165.73,-19947.26,3,USD
2023-02-01,2023-02,Feb 2023,2023,Finance,Africa,Training,338914.16,350153.32,-11239.16,210041.59,218563.96,-8522.37,128872.57,131589.36,-2716.79,12,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,North America,Software,448020.38,456552.92,-8532.54,295183.16,289601.13,5582.03,152837.22,166951.79,-14114.57,4,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,North America,Hardware,211340.04,209783.67,1556.37,163044.02,146924.44,16119.58,48296.02,62859.23,-14563.21,4,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,North America,Consulting,160042.37,154114.69,5927.68,89306.89,94401.34,-5094.45,70735.48,59713.35,11022.13,16,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,North America,Support Services,359147.86,369499.91,-10352.05,284384.69,253239.62,31145.07,74763.17,116260.29,-41497.12,6,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,North America,Training,110463.02,115032.67,-4569.65,76387.14,74738.93,1648.21,34075.88,40293.74,-6217.86,10,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Europe,Software,465605.12,427437.02,38168.1,250908.81,260889.02,-9980.21,214696.31,166548.0,48148.31,12,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Europe,Hardware,300912.41,278745.38,22167.03,196931.56,200427.63,-3496.07,103980.85,78317.75,25663.1,16,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Europe,Consulting,475376.66,456823.57,18553.09,328215.43,324275.91,3939.52,147161.23,132547.66,14613.57,10,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Europe,Support Services,142270.14,139531.97,2738.17,88423.2,89006.74,-583.54,53846.94,50525.23,3321.71,15,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Europe,Training,237073.92,227272.37,9801.55,141063.81,137933.93,3129.88,96010.11,89338.44,6671.67,24,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Asia Pacific,Software,309296.75,304324.71,4972.04,229945.58,222628.25,7317.33,79351.17,81696.46,-2345.29,24,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Asia Pacific,Hardware,165674.46,171861.07,-6186.61,125040.96,118333.38,6707.58,40633.5,53527.69,-12894.19,18,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Asia Pacific,Consulting,86332.79,87758.91,-1426.12,59390.72,55922.2,3468.52,26942.07,31836.71,-4894.64,8,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Asia Pacific,Support Services,136726.7,138998.95,-2272.25,101418.41,91383.21,10035.2,35308.29,47615.74,-12307.45,24,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Asia Pacific,Training,220687.68,229994.78,-9307.1,174071.39,164483.57,9587.82,46616.29,65511.21,-18894.92,4,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Middle East,Software,401669.17,396936.67,4732.5,288905.89,262207.47,26698.42,112763.28,134729.2,-21965.92,7,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Middle East,Hardware,84023.61,84251.61,-228.0,52827.51,54608.2,-1780.69,31196.1,29643.41,1552.69,6,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Middle East,Consulting,182528.81,183563.82,-1035.01,131975.28,120308.1,11667.18,50553.53,63255.72,-12702.19,24,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Middle East,Support Services,426297.58,391113.44,35184.14,261340.51,236305.69,25034.82,164957.07,154807.75,10149.32,21,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Middle East,Training,303761.9,295361.51,8400.39,212918.5,217404.58,-4486.08,90843.4,77956.93,12886.47,12,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Africa,Software,295929.91,274534.76,21395.15,198662.48,195120.17,3542.31,97267.43,79414.59,17852.84,8,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Africa,Hardware,480518.57,441611.89,38906.68,263568.61,289915.97,-26347.36,216949.96,151695.92,65254.04,24,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Africa,Consulting,197311.07,193081.1,4229.97,143599.13,132645.02,10954.11,53711.94,60436.08,-6724.14,4,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Africa,Support Services,177990.19,164713.84,13276.35,104300.8,111147.65,-6846.85,73689.39,53566.19,20123.2,8,USD
2023-02-01,2023-02,Feb 2023,2023,Technology,Africa,Training,388635.88,380539.66,8096.22,240898.45,235018.07,5880.38,147737.43,145521.59,2215.84,17,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,North America,Software,569574.15,499606.03,69968.12,374805.04,354954.96,19850.08,194769.11,144651.07,50118.04,7,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,North America,Hardware,118069.82,104555.79,13514.03,76032.49,68888.18,7144.31,42037.33,35667.61,6369.72,11,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,North America,Consulting,528887.95,456626.27,72261.68,287723.77,317816.37,-30092.6,241164.18,138809.9,102354.28,11,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,North America,Support Services,264534.96,225858.92,38676.04,154645.09,148468.32,6176.77,109889.87,77390.6,32499.27,12,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,North America,Training,135478.97,120431.57,15047.4,90501.3,83770.83,6730.47,44977.67,36660.74,8316.93,4,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Europe,Software,393512.3,363013.45,30498.85,256673.64,262007.77,-5334.13,136838.66,101005.68,35832.98,3,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Europe,Hardware,442436.67,413526.6,28910.07,275857.51,279925.7,-4068.19,166579.16,133600.9,32978.26,16,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Europe,Consulting,483792.33,408677.34,75114.99,301378.76,268450.58,32928.18,182413.57,140226.76,42186.81,14,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Europe,Support Services,518987.14,445422.69,73564.45,283819.9,271746.14,12073.76,235167.24,173676.55,61490.69,8,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Europe,Training,363240.74,339101.49,24139.25,190073.56,208962.78,-18889.22,173167.18,130138.71,43028.47,14,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Asia Pacific,Software,273000.07,248396.72,24603.35,206350.91,183944.43,22406.48,66649.16,64452.29,2196.87,7,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Asia Pacific,Hardware,418322.63,384941.78,33380.85,216354.03,234078.1,-17724.07,201968.6,150863.68,51104.92,5,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Asia Pacific,Consulting,377188.75,338118.08,39070.67,213677.95,208227.53,5450.42,163510.8,129890.55,33620.25,17,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Asia Pacific,Support Services,201643.15,173619.77,28023.38,124267.79,125481.82,-1214.03,77375.36,48137.95,29237.41,6,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Asia Pacific,Training,244248.22,216839.25,27408.97,160035.35,158848.4,1186.95,84212.87,57990.85,26222.02,9,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Middle East,Software,538871.46,449387.73,89483.73,344523.4,321085.03,23438.37,194348.06,128302.7,66045.36,14,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Middle East,Hardware,395742.03,349798.49,45943.54,257583.15,224014.31,33568.84,138158.88,125784.18,12374.7,18,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Middle East,Consulting,472519.04,442364.1,30154.94,280092.34,266369.78,13722.56,192426.7,175994.32,16432.38,5,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Middle East,Support Services,493488.36,447951.05,45537.31,285171.8,298846.21,-13674.41,208316.56,149104.84,59211.72,21,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Middle East,Training,408009.07,347663.2,60345.87,231539.94,245284.1,-13744.16,176469.13,102379.1,74090.03,18,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Africa,Software,365845.95,333712.24,32133.71,267687.38,239688.4,27998.98,98158.57,94023.84,4134.73,3,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Africa,Hardware,506819.49,479427.14,27392.35,354270.38,315989.87,38280.51,152549.11,163437.27,-10888.16,12,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Africa,Consulting,221031.42,207815.85,13215.57,117498.2,128709.05,-11210.85,103533.22,79106.8,24426.42,13,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Africa,Support Services,470735.9,414485.13,56250.77,270012.8,284586.15,-14573.35,200723.1,129898.98,70824.12,10,USD
2023-03-01,2023-03,Mar 2023,2023,Sales,Africa,Training,452556.79,379340.62,73216.17,250572.81,239537.26,11035.55,201983.98,139803.36,62180.62,3,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,North America,Software,258063.3,216244.57,41818.73,155448.59,144262.22,11186.37,102614.71,71982.35,30632.36,9,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,North America,Hardware,356186.34,305289.86,50896.48,215966.56,194526.51,21440.05,140219.78,110763.35,29456.43,11,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,North America,Consulting,496136.88,457239.99,38896.89,325874.07,331124.44,-5250.37,170262.81,126115.55,44147.26,4,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,North America,Support Services,85772.92,80742.24,5030.68,58693.59,55820.53,2873.06,27079.33,24921.71,2157.62,24,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,North America,Training,267926.19,247266.04,20660.15,156092.17,169313.44,-13221.27,111834.02,77952.6,33881.42,22,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,Europe,Software,413412.24,380158.84,33253.4,264737.74,253275.93,11461.81,148674.5,126882.91,21791.59,7,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,Europe,Hardware,202548.41,187463.59,15084.82,122874.03,121150.89,1723.14,79674.38,66312.7,13361.68,11,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,Europe,Consulting,266712.99,226426.67,40286.32,171111.48,162621.87,8489.61,95601.51,63804.8,31796.71,10,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,Europe,Support Services,446978.94,387072.19,59906.75,262464.41,264245.0,-1780.59,184514.53,122827.19,61687.34,21,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,Europe,Training,438428.09,386660.99,51767.1,321545.06,282326.79,39218.27,116883.03,104334.2,12548.83,17,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,Asia Pacific,Software,327614.6,299169.89,28444.71,183674.94,193183.65,-9508.71,143939.66,105986.24,37953.42,8,USD
2023-03-01,2023-03,Mar 2023,2023,Operations,Asia Pacific,Hardware,219881.57,200873.64,19007.93,130346.85,129435.9,910.95,89534.72,71437.74,18096.98,21,USD
